chDemoQs,chAQ10,Q_stim,chInstrSlide,Demographic_Loop.thisRepN,Demographic_Loop.thisTrialN,Demographic_Loop.thisN,Demographic_Loop.thisIndex,AQ_Loop.thisRepN,AQ_Loop.thisTrialN,AQ_Loop.thisN,AQ_Loop.thisIndex,Q_trials.thisRepN,Q_trials.thisTrialN,Q_trials.thisN,Q_trials.thisIndex,MWdefinitions.thisRepN,MWdefinitions.thisTrialN,MWdefinitions.thisN,MWdefinitions.thisIndex,ReadingLoop.thisRepN,ReadingLoop.thisTrialN,ReadingLoop.thisN,ReadingLoop.thisIndex,ChPage,Welcome_text.started,Welcome_text_resp.started,Welcome_text_resp.keys,Welcome_text_resp.rt,DemoQs.started,DemographicQs_resp.started,DemographicQs_resp.keys,DemographicQs_resp.rt,textInterval.started,textInterval.stopped,text_4.started,Age_resp.started,AgeQuestion_textbox.text,Age_resp.keys,Age_resp.rt,text_3.started,AQintro_key_resp.started,AQintro_key_resp.keys,AQintro_key_resp.rt,AQ_10.started,AQ_key_resp.started,AQ_key_resp.keys,AQ_key_resp.rt,text_2.started,text_2.stopped,adhdQ.started,key_QA.started,key_QA.keys,key_QA.rt,key_AlwaysResp.started,key_AlwaysResp.keys,key_AlwaysResp.rt,adhdDxQ.started,key_Dx.started,key_Dx.keys,key_Dx.rt,MWdefInstr.started,MWdefInstr_key_resp.started,text.started,IntroExp_key_resp.started,IntroExp_key_resp.keys,IntroExp_key_resp.rt,NoSkipping.started,key_Skip.keys,key_Skip.rt,etRecord_START.started,etRecord_START.stopped,Reading_key_resp.started,imagePages.started,PCProbe.started,SCProbe.started,participant,session,date,expName,psychopyVersion,frameRate,
,AQ_10_Qs/AQ4.png,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.32514169999922,39.32514169999922,1,0.2575723999998445,39.607517200000075,40.12508499999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,AQ_10_Qs/AQ5.png,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.12508499999967,40.12508499999967,1,3.1540267999989737,43.30740080000032,43.84224349999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,AQ_10_Qs/AQ6.png,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.84224349999931,43.84224349999931,1,2.2359722000001057,46.10762379999869,46.625877799999216,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,AQ_10_Qs/AQ7.png,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.625877799999216,46.625877799999216,1,0.2837490000001708,46.941037499998856,47.46025129999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,AQ_10_Qs/AQ8.png,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.46025129999907,47.46025129999907,1,0.12957819999974163,47.60767499999929,48.125826399998914,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,AQ_10_Qs/AQ9.png,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.125826399998914,48.125826399998914,1,0.17718930000046385,48.32396679999874,48.8416615999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,AQ_10_Qs/AQ10.png,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8416615999995,48.8416615999995,1,0.07751580000149261,48.94076599999971,49.457196499999554,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,"Do you often feel restless? (e.g., being nervous, having difficulty sitting still, fidgeting, doing a lot of exercise, or being active)",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.34097399999882,50.841269000000466,49.457196499999554,49.457196499999554,1,0.22895939999943948,50.209197199999835,1,0.10076589999880525,,,,,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,"Do you often act first and then think? (e.g., blurting things out, spending too much money, or being impatient)",,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.65860040000007,53.15769109999928,50.841269000000466,50.841269000000466,1,0.6447442999997293,52.00803470000028,1,0.6297149000001809,,,,,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,"Do you often have concentration problems? (e.g., being easily distracted, not finishing things, being easily bored, forgetful, or chaotic)",,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.724130599999626,55.22429480000028,53.15769109999928,53.15769109999928,1,0.7441149999995105,54.4247591000003,1,0.2692362999987381,,,,,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.22429480000028,55.22429480000028,1,0.25363520000064455,,,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,,InstrSlides/SC_s1.png,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,55.50787169999967,56.54224339999928,,,,,,,,,,,,,,,,,,,,,,,,,,,56.54224339999928,0.04326770000079705,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,,InstrSlides/SC_s2.png,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5589686000003,0.012954499999977998,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,,InstrSlides/SC_s3.png,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.125578099999984,0.012943800000357442,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,,InstrSlides/SC_s4.png,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.525304900000265,0.014054199999009143,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,,InstrSlides/SC_s5.png,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.943655499999295,0.01568829999996524,,,,,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.29142750000028,59.29142750000028,space,1.5472895000002609,,,,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.85902929999975,space,0.4194649999990361,,,,,,,,001,2023-01-13_12h40.28.827,Eyetracking_MW_reading6_08_noP_WORKING,2022.2.5,59.973575642746255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997258999992482,0.9997258999992482,62.359510299998874,62.359510299998874,62.359510299998874,62.359510299998874,,,,,,,
